Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2431689684,"Jun 7, 2019, 5:26:12 PM",Lunch Ride,Ride,,11582,19.69,,false,,activities/2431689684.gpx,78.01789855957031,,,6928.0,19694.69921875,14.199999809265137,,489.0079650878906,,2537.60009765625,3176.39990234375,45.79999923706055,-1.5024346113204956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433457329,"Jun 8, 2019, 12:57:03 PM",Morning Hike,Hike,,6901,7.35,,false,,activities/2433457329.gpx,78.01789855957031,,,5424.0,7355.10009765625,2.200000047683716,,155.01416015625,,2512.199951171875,2592.39990234375,21.700000762939453,0.031270820647478104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443072800,"Jun 11, 2019, 7:17:45 PM",Afternoon Hike,Hike,,18821,10.06,,false,,activities/2443072800.gpx,78.01789855957031,,,7543.0,10063.900390625,3.299999952316284,,374.5469970703125,,2873.199951171875,3127.300048828125,49.29999923706055,-0.0009936505230143666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447089397,"Jun 13, 2019, 2:17:13 PM",Morning Ride,Ride,,7470,23.58,,false,,activities/2447089397.gpx,78.01789855957031,,,5987.0,23581.099609375,14.699999809265137,,486.4090881347656,,1885.4000244140625,2319.699951171875,46.20000076293945,-0.000424068421125412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453092116,"Jun 15, 2019, 6:00:55 PM",Hangover b vitamin ,Ride,,13856,32.76,,false,,activities/2453092116.gpx,78.01789855957031,,,11616.0,32765.900390625,11.100000381469727,,718.814453125,,2419.39990234375,2973.89990234375,41.900001525878906,-0.0909482091665268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460168132,"Jun 18, 2019, 1:04:00 PM",Morning Hike,Hike,,2293,4.02,,false,,activities/2460168132.gpx,78.01789855957031,,,2293.0,4024.89990234375,2.5,,92.25047302246094,,2512.199951171875,2571.300048828125,25.299999237060547,0.08198961615562439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462946812,"Jun 19, 2019, 12:38:43 PM",Band camp let’s go,Hike,,2217,4.05,,false,,activities/2462946812.gpx,78.01789855957031,,,2217.0,4054.10009765625,2.5,,91.47142791748047,,2512.199951171875,2570.89990234375,14.100000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465732621,"Jun 20, 2019, 12:59:07 PM",Ranger patrol,Hike,,3657,4.36,,false,,activities/2465732621.gpx,78.01789855957031,,,3157.0,4368.2998046875,2.200000047683716,,83.05828094482422,,2535.39990234375,2592.39990234375,12.300000190734863,0.05036284029483795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469071514,"Jun 21, 2019, 5:13:45 PM",Friyay lunch ,Ride,,6762,16.76,,false,,activities/2469071514.gpx,78.01789855957031,,,5790.0,16760.0,12.800000190734863,,578.4910278320312,,2540.699951171875,2905.199951171875,49.400001525878906,0.02923627756536007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475133649,"Jun 23, 2019, 2:08:58 PM",Family plans changed extended ooof ,Ride,,15475,37.93,,false,,activities/2475133649.gpx,78.01789855957031,,15475.0,13259.0,37937.6015625,15.0,,1104.28173828125,,2537.39990234375,3176.199951171875,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476657088,"Jun 24, 2019, 12:59:20 PM",Monday patrol,Hike,,3996,4.39,,false,,activities/2476657088.gpx,78.01789855957031,,3996.0,3121.0,4397.10009765625,2.700000047683716,,85.23446655273438,,2535.39990234375,2592.39990234375,12.699999809265137,0.036387618631124496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479273481,"Jun 25, 2019, 12:59:20 PM",Tuesday patrol,Hike,,3355,4.34,,false,,activities/2479273481.gpx,78.01789855957031,,3355.0,3001.0,4347.10009765625,2.4000000953674316,,83.83197784423828,,2535.39990234375,2592.39990234375,13.399999618530273,0.023003840819001198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482091192,"Jun 26, 2019, 12:58:03 PM",Patrol and advice,Hike,,4190,4.40,,false,,activities/2482091192.gpx,78.01789855957031,,4190.0,3147.0,4404.5,2.5,,83.42803192138672,,2535.60009765625,2592.39990234375,12.5,0.024974457919597626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483307224,"Jun 26, 2019, 6:26:31 PM",Lunch ride hump dwy,Ride,,10639,28.86,,false,,activities/2483307224.gpx,78.01789855957031,,10639.0,7328.0,28867.599609375,11.699999809265137,,668.8674926757812,,2034.300048828125,2449.10009765625,34.099998474121094,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484783198,"Jun 27, 2019, 12:57:41 PM",Patrol ,Hike,,4345,4.38,,false,,activities/2484783198.gpx,78.01789855957031,,4345.0,3168.0,4387.0,2.0999999046325684,,83.9520263671875,,2535.39990234375,2592.39990234375,14.300000190734863,0.02963300608098507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489958600,"Jun 29, 2019, 12:57:36 PM",Saturday unwind ,Hike,,4596,4.46,,false,,activities/2489958600.gpx,78.01789855957031,,4596.0,3295.0,4460.7998046875,2.0999999046325684,,85.16958618164062,,2535.39990234375,2592.300048828125,12.300000190734863,0.044835008680820465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
